LED01,LED02,LED03,LED04,Resolution,nLoop
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
51.0,51.0,51.0,51.0,5000.0,1805.0
51.0,51.0,51.0,51.0,5000.0,1805.0
52.0,52.0,52.0,52.0,5000.0,1805.0
53.0,53.0,53.0,53.0,5000.0,1805.0
54.0,54.0,54.0,54.0,5000.0,1805.0
55.0,55.0,55.0,55.0,5000.0,1805.0
56.0,56.0,56.0,56.0,5000.0,1805.0
57.0,57.0,57.0,57.0,5000.0,1805.0
58.0,58.0,58.0,58.0,5000.0,1805.0
59.0,59.0,59.0,59.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
62.0,62.0,62.0,62.0,5000.0,1805.0
64.0,64.0,64.0,64.0,5000.0,1805.0
65.0,65.0,65.0,65.0,5000.0,1805.0
67.0,67.0,67.0,67.0,5000.0,1805.0
69.0,69.0,69.0,69.0,5000.0,1805.0
71.0,71.0,71.0,71.0,5000.0,1805.0
73.0,73.0,73.0,73.0,5000.0,1805.0
74.0,74.0,74.0,74.0,5000.0,1805.0
76.0,76.0,76.0,76.0,5000.0,1805.0
78.0,78.0,78.0,78.0,5000.0,1805.0
80.0,80.0,80.0,80.0,5000.0,1805.0
82.0,82.0,82.0,82.0,5000.0,1805.0
84.0,84.0,84.0,84.0,5000.0,1805.0
86.0,86.0,86.0,86.0,5000.0,1805.0
88.0,88.0,88.0,88.0,5000.0,1805.0
90.0,90.0,90.0,90.0,5000.0,1805.0
91.0,91.0,91.0,91.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
95.0,95.0,95.0,95.0,5000.0,1805.0
96.0,96.0,96.0,96.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
96.0,96.0,96.0,96.0,5000.0,1805.0
94.0,94.0,94.0,94.0,5000.0,1805.0
91.0,91.0,91.0,91.0,5000.0,1805.0
89.0,89.0,89.0,89.0,5000.0,1805.0
86.0,86.0,86.0,86.0,5000.0,1805.0
82.0,82.0,82.0,82.0,5000.0,1805.0
79.0,79.0,79.0,79.0,5000.0,1805.0
75.0,75.0,75.0,75.0,5000.0,1805.0
70.0,70.0,70.0,70.0,5000.0,1805.0
66.0,66.0,66.0,66.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
56.0,56.0,56.0,56.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
45.0,45.0,45.0,45.0,5000.0,1805.0
40.0,40.0,40.0,40.0,5000.0,1805.0
34.0,34.0,34.0,34.0,5000.0,1805.0
29.0,29.0,29.0,29.0,5000.0,1805.0
24.0,24.0,24.0,24.0,5000.0,1805.0
19.0,19.0,19.0,19.0,5000.0,1805.0
15.0,15.0,15.0,15.0,5000.0,1805.0
11.0,11.0,11.0,11.0,5000.0,1805.0
7.0,7.0,7.0,7.0,5000.0,1805.0
4.0,4.0,4.0,4.0,5000.0,1805.0
2.0,2.0,2.0,2.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
3.0,3.0,3.0,3.0,5000.0,1805.0
6.0,6.0,6.0,6.0,5000.0,1805.0
9.0,9.0,9.0,9.0,5000.0,1805.0
14.0,14.0,14.0,14.0,5000.0,1805.0
19.0,19.0,19.0,19.0,5000.0,1805.0
25.0,25.0,25.0,25.0,5000.0,1805.0
31.0,31.0,31.0,31.0,5000.0,1805.0
38.0,38.0,38.0,38.0,5000.0,1805.0
46.0,46.0,46.0,46.0,5000.0,1805.0
53.0,53.0,53.0,53.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
68.0,68.0,68.0,68.0,5000.0,1805.0
75.0,75.0,75.0,75.0,5000.0,1805.0
81.0,81.0,81.0,81.0,5000.0,1805.0
87.0,87.0,87.0,87.0,5000.0,1805.0
92.0,92.0,92.0,92.0,5000.0,1805.0
96.0,96.0,96.0,96.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
96.0,96.0,96.0,96.0,5000.0,1805.0
91.0,91.0,91.0,91.0,5000.0,1805.0
86.0,86.0,86.0,86.0,5000.0,1805.0
79.0,79.0,79.0,79.0,5000.0,1805.0
71.0,71.0,71.0,71.0,5000.0,1805.0
63.0,63.0,63.0,63.0,5000.0,1805.0
54.0,54.0,54.0,54.0,5000.0,1805.0
45.0,45.0,45.0,45.0,5000.0,1805.0
36.0,36.0,36.0,36.0,5000.0,1805.0
27.0,27.0,27.0,27.0,5000.0,1805.0
19.0,19.0,19.0,19.0,5000.0,1805.0
12.0,12.0,12.0,12.0,5000.0,1805.0
7.0,7.0,7.0,7.0,5000.0,1805.0
3.0,3.0,3.0,3.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
2.0,2.0,2.0,2.0,5000.0,1805.0
5.0,5.0,5.0,5.0,5000.0,1805.0
11.0,11.0,11.0,11.0,5000.0,1805.0
18.0,18.0,18.0,18.0,5000.0,1805.0
26.0,26.0,26.0,26.0,5000.0,1805.0
36.0,36.0,36.0,36.0,5000.0,1805.0
46.0,46.0,46.0,46.0,5000.0,1805.0
57.0,57.0,57.0,57.0,5000.0,1805.0
67.0,67.0,67.0,67.0,5000.0,1805.0
77.0,77.0,77.0,77.0,5000.0,1805.0
85.0,85.0,85.0,85.0,5000.0,1805.0
92.0,92.0,92.0,92.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
92.0,92.0,92.0,92.0,5000.0,1805.0
85.0,85.0,85.0,85.0,5000.0,1805.0
76.0,76.0,76.0,76.0,5000.0,1805.0
66.0,66.0,66.0,66.0,5000.0,1805.0
54.0,54.0,54.0,54.0,5000.0,1805.0
42.0,42.0,42.0,42.0,5000.0,1805.0
31.0,31.0,31.0,31.0,5000.0,1805.0
20.0,20.0,20.0,20.0,5000.0,1805.0
12.0,12.0,12.0,12.0,5000.0,1805.0
5.0,5.0,5.0,5.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
2.0,2.0,2.0,2.0,5000.0,1805.0
7.0,7.0,7.0,7.0,5000.0,1805.0
15.0,15.0,15.0,15.0,5000.0,1805.0
25.0,25.0,25.0,25.0,5000.0,1805.0
37.0,37.0,37.0,37.0,5000.0,1805.0
50.0,50.0,50.0,50.0,5000.0,1805.0
63.0,63.0,63.0,63.0,5000.0,1805.0
75.0,75.0,75.0,75.0,5000.0,1805.0
85.0,85.0,85.0,85.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
84.0,84.0,84.0,84.0,5000.0,1805.0
72.0,72.0,72.0,72.0,5000.0,1805.0
59.0,59.0,59.0,59.0,5000.0,1805.0
45.0,45.0,45.0,45.0,5000.0,1805.0
32.0,32.0,32.0,32.0,5000.0,1805.0
19.0,19.0,19.0,19.0,5000.0,1805.0
10.0,10.0,10.0,10.0,5000.0,1805.0
3.0,3.0,3.0,3.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
7.0,7.0,7.0,7.0,5000.0,1805.0
16.0,16.0,16.0,16.0,5000.0,1805.0
28.0,28.0,28.0,28.0,5000.0,1805.0
42.0,42.0,42.0,42.0,5000.0,1805.0
57.0,57.0,57.0,57.0,5000.0,1805.0
72.0,72.0,72.0,72.0,5000.0,1805.0
84.0,84.0,84.0,84.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
96.0,96.0,96.0,96.0,5000.0,1805.0
88.0,88.0,88.0,88.0,5000.0,1805.0
76.0,76.0,76.0,76.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
45.0,45.0,45.0,45.0,5000.0,1805.0
30.0,30.0,30.0,30.0,5000.0,1805.0
17.0,17.0,17.0,17.0,5000.0,1805.0
7.0,7.0,7.0,7.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
5.0,5.0,5.0,5.0,5000.0,1805.0
15.0,15.0,15.0,15.0,5000.0,1805.0
28.0,28.0,28.0,28.0,5000.0,1805.0
44.0,44.0,44.0,44.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
76.0,76.0,76.0,76.0,5000.0,1805.0
89.0,89.0,89.0,89.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
88.0,88.0,88.0,88.0,5000.0,1805.0
75.0,75.0,75.0,75.0,5000.0,1805.0
59.0,59.0,59.0,59.0,5000.0,1805.0
41.0,41.0,41.0,41.0,5000.0,1805.0
25.0,25.0,25.0,25.0,5000.0,1805.0
12.0,12.0,12.0,12.0,5000.0,1805.0
3.0,3.0,3.0,3.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
4.0,4.0,4.0,4.0,5000.0,1805.0
13.0,13.0,13.0,13.0,5000.0,1805.0
28.0,28.0,28.0,28.0,5000.0,1805.0
45.0,45.0,45.0,45.0,5000.0,1805.0
63.0,63.0,63.0,63.0,5000.0,1805.0
80.0,80.0,80.0,80.0,5000.0,1805.0
92.0,92.0,92.0,92.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
92.0,92.0,92.0,92.0,5000.0,1805.0
80.0,80.0,80.0,80.0,5000.0,1805.0
63.0,63.0,63.0,63.0,5000.0,1805.0
44.0,44.0,44.0,44.0,5000.0,1805.0
26.0,26.0,26.0,26.0,5000.0,1805.0
11.0,11.0,11.0,11.0,5000.0,1805.0
2.0,2.0,2.0,2.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
6.0,6.0,6.0,6.0,5000.0,1805.0
18.0,18.0,18.0,18.0,5000.0,1805.0
35.0,35.0,35.0,35.0,5000.0,1805.0
55.0,55.0,55.0,55.0,5000.0,1805.0
74.0,74.0,74.0,74.0,5000.0,1805.0
89.0,89.0,89.0,89.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
80.0,80.0,80.0,80.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
41.0,41.0,41.0,41.0,5000.0,1805.0
22.0,22.0,22.0,22.0,5000.0,1805.0
8.0,8.0,8.0,8.0,5000.0,1805.0
1.0,1.0,1.0,1.0,5000.0,1805.0
2.0,2.0,2.0,2.0,5000.0,1805.0
11.0,11.0,11.0,11.0,5000.0,1805.0
28.0,28.0,28.0,28.0,5000.0,1805.0
48.0,48.0,48.0,48.0,5000.0,1805.0
69.0,69.0,69.0,69.0,5000.0,1805.0
86.0,86.0,86.0,86.0,5000.0,1805.0
97.0,97.0,97.0,97.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
93.0,93.0,93.0,93.0,5000.0,1805.0
79.0,79.0,79.0,79.0,5000.0,1805.0
59.0,59.0,59.0,59.0,5000.0,1805.0
37.0,37.0,37.0,37.0,5000.0,1805.0
18.0,18.0,18.0,18.0,5000.0,1805.0
5.0,5.0,5.0,5.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
5.0,5.0,5.0,5.0,5000.0,1805.0
19.0,19.0,19.0,19.0,5000.0,1805.0
39.0,39.0,39.0,39.0,5000.0,1805.0
61.0,61.0,61.0,61.0,5000.0,1805.0
81.0,81.0,81.0,81.0,5000.0,1805.0
95.0,95.0,95.0,95.0,5000.0,1805.0
100.0,100.0,100.0,100.0,5000.0,1805.0
95.0,95.0,95.0,95.0,5000.0,1805.0
80.0,80.0,80.0,80.0,5000.0,1805.0
60.0,60.0,60.0,60.0,5000.0,1805.0
37.0,37.0,37.0,37.0,5000.0,1805.0
17.0,17.0,17.0,17.0,5000.0,1805.0
3.0,3.0,3.0,3.0,5000.0,1805.0
0.0,0.0,0.0,0.0,5000.0,1805.0
8.0,8.0,8.0,8.0,5000.0,1805.0
24.0,24.0,24.0,24.0,5000.0,1805.0
47.0,47.0,47.0,47.0,5000.0,1805.0
70.0,70.0,70.0,70.0,5000.0,1805.0
89.0,89.0,89.0,89.0,5000.0,1805.0
99.0,99.0,99.0,99.0,5000.0,1805.0
98.0,98.0,98.0,98.0,5000.0,1805.0
87.0,87.0,87.0,87.0,5000.0,1805.0
67.0,67.0,67.0,67.0,5000.0,1805.0
43.0,43.0,43.0,43.0,5000.0,1805.0
21.0,21.0,21.0,21.0,5000.0,1805.0
